"placeId","cid","title","street","city","state","categoryName","temporarilyClosed","reviewsCount","price","imagesCount","isAdvertisement","description","permanentlyClosed","url","rank","totalScore","location/lat","location/lng"
"ChIJp8MqbZuB0IkRe7OLzNQw11k","6473696679891284859","Viva Taqueria & Cantina","215 E State St","Ithaca","New York","Mexican restaurant","false","1067","$","451","false","Margaritas & sangria fuel the high spirits at this fun Mexican spot with an adjacent taco counter.","false","https://www.google.com/maps/place/Viva+Taqueria+%26+Cantina/@42.4394795,-76.4958358,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b6d2ac3a7:0x59d730d4cc8bb37b!8m2!3d42.4394795!4d-76.4958358!16s%2Fg%2F11cjk4b415?hl=en&entry=ttu","15","4.3","42.4394795","-76.4958358"
"ChIJp3rm5T-C0IkRkgiu8K9kKHw","8946511366591482002","The Heights","903 Hanshaw Rd","Ithaca","New York","American restaurant","false","368","$$","284","false","Refined spot with patio seating featuring Mediterranean-inspired American seafood, meats & pizzas.","false","https://www.google.com/maps/place/The+Heights/@42.4689404,-76.4796717,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0823fe5e67aa7:0x7c2864aff0ae0892!8m2!3d42.4689404!4d-76.4796717!16s%2Fg%2F1tkkvw01?hl=en&entry=ttu","15","4.5","42.4689404","-76.4796717"
"ChIJdasr6hKD0IkR8sU3q6OYbQI","174963789256967666","Allechant","903 Hanshaw Rd # 13","Ithaca","New York","European restaurant","false","97","Dogs allowed","132","false",,"false","https://www.google.com/maps/place/Allechant/@42.4689309,-76.480014,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08312ea2bab75:0x26d98a3ab37c5f2!8m2!3d42.4689309!4d-76.480014!16s%2Fg%2F11gm9jh1rq?hl=en&entry=ttu","14","4.6","42.4689309","-76.480014"
"ChIJFVZjn1uC0IkR9mmxmNI-Thk","1823463973357447670","Applebee's Grill + Bar","2300 N Triphammer Rd","Ithaca","New York","Restaurant","false","832","$$","141","false","Full-service chain bar & grill providing hearty American eats in an informal setting.","false","https://www.google.com/maps/place/Applebee's+Grill+%2B+Bar/@42.4818638,-76.4852319,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825b9f635615:0x194e3ed298b169f6!8m2!3d42.4818638!4d-76.4852319!16s%2Fg%2F1tfqb61r?hl=en&entry=ttu","13","3.9","42.4818638","-76.4852319"
"ChIJD6RICIuB0IkRJAkwTTcAvLo","13455630024194394404","Taverna Banfi","130 Statler Dr","Ithaca","New York","Italian restaurant","false","166","$$$","160","false","Locally focused hotel trattoria offers a Tuscan-inspired menu, Sunday brunch & regional wines.","false","https://www.google.com/maps/place/Taverna+Banfi/@42.4464908,-76.4822262,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818b0848a40f:0xbabc00374d300924!8m2!3d42.4464908!4d-76.4822262!16s%2Fg%2F1vs5xpy6?hl=en&entry=ttu","14","4.5","42.4464908","-76.4822262"
"ChIJf5U-ZZGD0IkR-N5txgkIidc","15530953628040683256","Zocalo Mexican Bar and Grill","40 Catherwood Rd","Ithaca","New York","Mexican restaurant","false","588","$","221","false",,"false","https://www.google.com/maps/place/Zocalo+Mexican+Bar+and+Grill/@42.4835576,-76.4911267,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08391653e957f:0xd7890809c66ddef8!8m2!3d42.4835576!4d-76.4911267!16s%2Fg%2F11fkqbxj22?hl=en&entry=ttu","12","4.6","42.4835576","-76.4911267"
"ChIJUWs3bJuB0IkRDaucXM1J864","12606500928311044877","Ithaca Ale House","301 E State St Suite 1","Ithaca","New York","Bar & grill","false","1674","$$","758","false","Signature burgers & sandwiches complement this laid-back, stone-&-wood spot's rotating craft beers.","false","https://www.google.com/maps/place/Ithaca+Ale+House/@42.4393195,-76.4950752,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b6c376b51:0xaef349cd5c9cab0d!8m2!3d42.4393195!4d-76.4950752!16s%2Fg%2F1txy39pk?hl=en&entry=ttu","13","4.4","42.4393195","-76.4950752"
"ChIJ77DKFY6B0IkR43gk5CB_ZaQ","11846014174111234275","Wings Over Ithaca","121 Dryden Rd","Ithaca","New York","Chicken wings restaurant","false","377","$$","199","false","No-frills fast-food chain preparing a variety of chicken wings & sides for takeout & delivery.","false","https://www.google.com/maps/place/Wings+Over+Ithaca/@42.4414861,-76.4863859,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e15cab0ef:0xa4657f20e42478e3!8m2!3d42.4414861!4d-76.4863859!16s%2Fg%2F11c6v14flw?hl=en&entry=ttu","12","4.2","42.4414861","-76.4863859"
"ChIJ_a8Vxw-B0IkRbV5_iMd_9v0","18299954630831857261","Arby's","328 Elmira Rd","Ithaca","New York","Fast food restaurant","false","505","$","117","false","Fast-food chain, known for its roast beef, serving up hot & cold sandwiches, fries & shakes.","false","https://www.google.com/maps/place/Arby's/@42.4258888,-76.5128258,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810fc715affd:0xfdf67fc7887f5e6d!8m2!3d42.4258888!4d-76.5128258!16s%2Fg%2F1tdpblh_?hl=en&entry=ttu","17","3.8","42.4258888","-76.5128258"
"ChIJk6xEa5uB0IkRqY7Oy5p_Jnw","8945978012639071913","Luna Inspired Street Food Downtown","113 N Aurora St","Ithaca","New York","Restaurant","false","681","$$","402","false","American & global street food, plus beers & ciders, offered in laid-back surrounds with patio seats.","false","https://www.google.com/maps/place/Luna+Inspired+Street+Food+Downtown/@42.4400767,-76.4954123,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b6b44ac93:0x7c267f9acbce8ea9!8m2!3d42.4400767!4d-76.4954123!16s%2Fg%2F11g81s_2fm?hl=en&entry=ttu","11","3.8","42.4400767","-76.4954123"
"ChIJcXuCSHaB0IkRyN7FFei25C0","3306969134310743752","The Rook","404 W State St","Ithaca","New York","Restaurant","false","382","$$","362","false","Elevated comfort food, late-night bites & craft cocktails in a modern setting with exposed brick.","false","https://www.google.com/maps/place/The+Rook/@42.4395858,-76.5042213,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0817648827b71:0x2de4b6e815c5dec8!8m2!3d42.4395858!4d-76.5042213!16s%2Fg%2F11cjnq9c_n?hl=en&entry=ttu","16","4.5","42.4395858","-76.5042213"
"ChIJVQcLCk-B0IkR7gIhZIWJJzA","3469893243915797230","Taco Bell","222 Elmira Rd","Ithaca","New York","Fast food restaurant","false","873","$","65","false","Fast-food chain serving Mexican-inspired fare such as tacos, quesadillas & nachos.","false","https://www.google.com/maps/place/Taco+Bell/@42.4291376,-76.5074743,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0814f0a0b0755:0x30278985642102ee!8m2!3d42.4291376!4d-76.5074743!16s%2Fg%2F1vk6_6f0?hl=en&entry=ttu","15","3.3","42.4291376","-76.5074743"
"ChIJX9TWa5uB0IkR3qsnyEGLdLA","12714940762620931038","Asia Cuisine","126 N Aurora St","Ithaca","New York","Pan-Asian restaurant","false","383","$$","163","false","Mellow corner eatery serving a diverse range of Pan-Asian fare, from Korean BBQ to sushi.","false","https://www.google.com/maps/place/Asia+Cuisine/@42.4403776,-76.4958136,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b6bd6d45f:0xb0748b41c827abde!8m2!3d42.4403776!4d-76.4958136!16s%2Fg%2F1tfm2fc1?hl=en&entry=ttu","10","4.5","42.4403776","-76.4958136"
"ChIJ2U5SvguB0IkRwp1jwHSJKhU","1525182558355299778","Ling Ling","222 Elmira Rd Unit 9","Ithaca","New York","Chinese restaurant","false","154","Classic Chinese fare in laid-back locale","18","false","Family-owned outfit in the East Hill Plaza supplying Chinese standards in an easygoing atmosphere.","false","https://www.google.com/maps/place/Ling+Ling/@42.429894,-76.506322,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810bbe524ed9:0x152a8974c0639dc2!8m2!3d42.429894!4d-76.506322!16s%2Fg%2F1tgcbh9l?hl=en&entry=ttu","14","4.1","42.429894","-76.506322"
"ChIJu33tvXSB0IkR1_eUnfIdhfw","18195982797323433943","Royal Court","529 S Meadow St","Ithaca","New York","American restaurant","false","191",,"24","false",,"false","https://www.google.com/maps/place/Royal+Court/@42.434613,-76.5078332,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08174bded7dbb:0xfc851df29d94f7d7!8m2!3d42.434613!4d-76.5078332!16s%2Fg%2F1td48z1x?hl=en&entry=ttu","13","4.4","42.434613","-76.5078332"
"ChIJmauJ-aeB0IkRiGhmWnOn-UU","5042245371697719432","Cafe-On-The-Go","950 Danby Rd","Ithaca","New York","American restaurant","false","2","Brunch","1","false",,"false","https://www.google.com/maps/place/Cafe-On-The-Go/@42.4233773,-76.5019537,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081a7f989ab99:0x45f9a7735a666888!8m2!3d42.4233773!4d-76.5019537!16s%2Fg%2F1tdwwnx3?hl=en&entry=ttu","12","5","42.4233773","-76.5019537"
"ChIJ97dJC4uB0IkRg08wPuauAWE","6990060400564785027","The Terrace Restaurant","130 Statler Dr","Ithaca","New York","American restaurant","false","135","£","18","false",,"false","https://www.google.com/maps/place/The+Terrace+Restaurant/@42.4461438,-76.4821715,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818b0b49b7f7:0x6101aee63e304f83!8m2!3d42.4461438!4d-76.4821715!16s%2Fg%2F11bz_1ss7f?hl=en&entry=ttu","8","4.5","42.4461438","-76.4821715"
"ChIJObP9Q46B0IkRVVNCVZ_Vsno","8841363898788631381","Jack's Grill","120 Dryden Rd","Ithaca","New York","American restaurant","false","278","££","157","false","Fast-food-style eatery turning out creative burgers & comfort eats like cheese fries & wings.","false","https://www.google.com/maps/place/Jack's+Grill/@42.4417014,-76.4857882,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e43fdb339:0x7ab2d59f55425355!8m2!3d42.4417014!4d-76.4857882!16s%2Fg%2F1tgj9t3c?hl=en&entry=ttu","9","3.2","42.4417014","-76.4857882"
"ChIJYcGq7Y-B0IkRtW9N18gODPA","17297216524591656885","Luna Inspired Street Food Collegetown","100 Dryden Rd","Ithaca","New York","American restaurant","false","403","££","273","false","Snug counter-serve joint with elevated street foods ranging from tacos to bacon skewers.","false","https://www.google.com/maps/place/Luna+Inspired+Street+Food+Collegetown/@42.4418367,-76.4865636,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818fedaac161:0xf00c0ec8d74d6fb5!8m2!3d42.4418367!4d-76.4865636!16s%2Fg%2F11b86nz0xc?hl=en&entry=ttu","7","3.3","42.4418367","-76.4865636"
"ChIJjYDTCgyB0IkREVLw6E77NPY","17741081148453310993","Chipotle Mexican Grill","740 S Meadow St #100","Ithaca","New York","Mexican restaurant","false","1107","£","62","false","Fast-food chain offering Mexican fare, including design-your-own burritos, tacos & bowls.","false","https://www.google.com/maps/place/Chipotle+Mexican+Grill/@42.4301479,-76.508228,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810c0ad3808d:0xf634fb4ee8f05211!8m2!3d42.4301479!4d-76.508228!16s%2Fg%2F1hc7cs_tg?hl=en&entry=ttu","11","2.9","42.4301479","-76.508228"
"ChIJ-xDLaLB42okR5E1hfT9BVRE","1248976212607454692","Dos Amigos","403 College Ave","Ithaca","New York","Mexican restaurant","false","159",,"139","false",,"false","https://www.google.com/maps/place/Dos+Amigos/@42.441825,-76.4850774,17z/data=!3m1!4b1!4m6!3m5!1s0x89da78b068cb10fb:0x1155413f7d614de4!8m2!3d42.441825!4d-76.4850774!16s%2Fg%2F11f3zl_xc3?hl=en&entry=ttu","6","4.3","42.441825","-76.4850774"
"ChIJ7QxhXmWB0IkRqrPj-GyF7LU","13108999318447305642","Towers Eatery","Towers Dining Hall","Ithaca","New York","Fast food restaurant","false","0",,"2","false",,"false","https://www.google.com/maps/place/Towers+Eatery/@42.4206926,-76.4947388,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081655e610ced:0xb5ec856cf8e3b3aa!8m2!3d42.4206926!4d-76.4947388!16s%2Fg%2F11rvjgp26m?hl=en&entry=ttu","10",,"42.4206926","-76.4947388"
"ChIJ2U5SvguB0IkRbi5b3vlYnIQ","9555610339573968494","Five Guys","222 Elmira Rd Unit A","Ithaca","New York","Fast food restaurant","false","1021","££","95","false","Fast-food chain with made-to-order burgers, fries & hot dogs, plus free peanuts while you wait.","false","https://www.google.com/maps/place/Five+Guys/@42.429878,-76.507468,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810bbe524ed9:0x849c58f9de5b2e6e!8m2!3d42.429878!4d-76.507468!16s%2Fg%2F1vrqbm6t?hl=en&entry=ttu","9","4.4","42.429878","-76.507468"
"ChIJdS9pH5GB0IkRe9UmWcX_zuQ","16487396508919321979","Gola Osteria Restaurant & Catering","115 S Quarry St","Ithaca","New York","Italian restaurant","false","334","Upscale Italian cuisine & subdued decor","232","false","Elevated Italian fare & wines are offered in an understated dining room in the Quarry Arms building.","false","https://www.google.com/maps/place/Gola+Osteria+Restaurant+%26+Catering/@42.436908,-76.4877023,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081911f692f75:0xe4ceffc55926d57b!8m2!3d42.436908!4d-76.4877023!16s%2Fg%2F11b6s22g3b?hl=en&entry=ttu","5","4.2","42.436908","-76.4877023"
"ChIJn5ywvgyB0IkRsX5HDeKshyY","2776377782182575793","Chili's Grill & Bar","608 S Meadow St","Ithaca","New York","Restaurant","false","1190","££","246","false","Family-friendly chain serving classic Tex-Mex & American fare in a Southwestern-style setting.","false","https://www.google.com/maps/place/Chili's+Grill+%26+Bar/@42.433097,-76.508518,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810cbeb09c9f:0x2687ace20d477eb1!8m2!3d42.433097!4d-76.508518!16s%2Fg%2F1tgm3vff?hl=en&entry=ttu","8","4.1","42.433097","-76.508518"
"ChIJxZD07w-B0IkRl-J0J6D0wwc","559559747417989783","Spicy Asian","335 Elmira Rd","Ithaca","New York","Chinese restaurant","false","471","££","544","false","Easygoing stop for Chinese standards such as General Tso's chicken, plus Szechuan-style dishes.","false","https://www.google.com/maps/place/Spicy+Asian/@42.4256235,-76.5122957,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810feff490c5:0x7c3f4a02774e297!8m2!3d42.4256235!4d-76.5122957!16s%2Fg%2F12htf6n7v?hl=en&entry=ttu","7","4.3","42.4256235","-76.5122957"
"ChIJkeOmdAuB0IkR8buOfKCUalI","5938722475646827505","Texas Roadhouse","719-25 S Meadow St","Ithaca","New York","Steak house","false","1875","££","567","false","Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.","false","https://www.google.com/maps/place/Texas+Roadhouse/@42.4307828,-76.5075881,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810b74a6e391:0x526a94a07c8ebbf1!8m2!3d42.4307828!4d-76.5075881!16s%2Fg%2F11cnp23sw0?hl=en&entry=ttu","6","4.4","42.4307828","-76.5075881"
"ChIJ1cRs242B0IkR-IgYuB8mbqs","12352852745598306552","Pho Time Vietnamese Cuisine","208b Dryden Rd","Ithaca","New York","Vietnamese restaurant","false","121","£","219","false","Rice dishes, vermicelli, pho & other Vietnamese staples whipped up in easygoing quarters.","false","https://www.google.com/maps/place/Pho+Time+Vietnamese+Cuisine/@42.4417457,-76.4846725,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818ddb6cc4d5:0xab6e261fb81888f8!8m2!3d42.4417457!4d-76.4846725!16s%2Fg%2F1td060n1?hl=en&entry=ttu","4","4","42.4417457","-76.4846725"
"ChIJQbGkMI6B0IkRbLvvVimjEjY","3896356025576438636","Souvlaki House","315 Eddy St","Ithaca","New York","Greek restaurant","false","323","£","118","false","Casual destination for hefty portions of Italian & Greek classics such as pizza, pasta & gyros.","false","https://www.google.com/maps/place/Souvlaki+House/@42.441395,-76.487224,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e30a4b141:0x3612a32956efbb6c!8m2!3d42.441395!4d-76.487224!16s%2Fg%2F1v16r8hh?hl=en&entry=ttu","3","4.4","42.441395","-76.487224"
"ChIJCeE2QliC0IkROG0WdcdEvyc","2864083511484509496","Ciao","2 Hickory Hollow Ln","Ithaca","New York","Pizza restaurant","false","1362","££","364","false","Italian family eatery with a beige-&-black motif serves wood-fired pizzas & gluten-free fare.","false","https://www.google.com/maps/place/Ciao/@42.4877172,-76.4890592,17z/data=!3m1!4b1!4m6!3m5!1s0x89d082584236e109:0x27bf44c775166d38!8m2!3d42.4877172!4d-76.4890592!16s%2Fg%2F1tv253g9?hl=en&entry=ttu","11","4.4","42.4877172","-76.4890592"
"ChIJWW7ZaOSB0IkRB7joWXvHFsc","14345872995638622215","Ling Ling Garden","331 Pine Tree Rd","Ithaca","New York","Chinese restaurant","false","130","£","5","false",,"false","https://www.google.com/maps/place/Ling+Ling+Garden/@42.4377637,-76.4634531,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081e468d96e59:0xc716c77b59e8b807!8m2!3d42.4377637!4d-76.4634531!16s%2Fg%2F1tp_7clg?hl=en&entry=ttu","1","3.8","42.4377637","-76.4634531"
"ChIJlTCGm9ec0IkRmvSuQ9jxsvA","17344191026107970714","Lansing Sub Shop","10 Auburn Rd","Lansing","New York","Sandwich shop","false","97",,"42","false",,"false","https://www.google.com/maps/place/Lansing+Sub+Shop/@42.5383442,-76.5050839,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09cd79b863095:0xf0b2f1d843aef49a!8m2!3d42.5383442!4d-76.5050839!16s%2Fg%2F1tmxxkqk?hl=en&entry=ttu","10","4.4","42.5383442","-76.5050839"
"ChIJ-YOlEtac0IkR2TJ8IgXzBlg","6343024328576873177","Lansing Pizzeria","2035 E Shore Dr","Lansing","New York","Pizza restaurant","false","199","£","36","false",,"false","https://www.google.com/maps/place/Lansing+Pizzeria/@42.5347284,-76.504116,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09cd612a583f9:0x5806f305227c32d9!8m2!3d42.5347284!4d-76.504116!16s%2Fg%2F1td340gd?hl=en&entry=ttu","9","4.4","42.5347284","-76.504116"
"ChIJrR9OJo2D0IkRNj3XWzMSogk","694137304361942326","East Shore Roadhouse","1928 E Shore Dr","Lansing","New York","American restaurant","false","81",,"57","false",,"false","https://www.google.com/maps/place/East+Shore+Roadhouse/@42.5281612,-76.5009796,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0838d264e1fad:0x9a212335bd73d36!8m2!3d42.5281612!4d-76.5009796!16s%2Fg%2F11pyyj4dzc?hl=en&entry=ttu","7","4.8","42.5281612","-76.5009796"
"ChIJbV9poHOf0IkRuzuNf1_qeDg","4069259959211998139","MoMo’s Cafe","1173 Auburn Rd","Locke","New York","Cafe","false","84","££","76","false",,"false","https://www.google.com/maps/place/MoMo%E2%80%99s+Cafe/@42.6115665,-76.4970178,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09f73a0695f6d:0x3878ea5f7f8d3bbb!8m2!3d42.6115665!4d-76.4970178!16s%2Fg%2F11ry5gj9xj?hl=en&entry=ttu","8","4.7","42.6115665","-76.4970178"
"ChIJ7Sbedap22okR2SDFssVxadA","15017659526365389017","New York Garden Chinese Restaurant","144 Main St","Groton","New York","Chinese restaurant","false","106","£","25","false",,"false","https://www.google.com/maps/place/New+York+Garden+Chinese+Restaurant/@42.5899235,-76.3677421,17z/data=!3m1!4b1!4m6!3m5!1s0x89da76aa75de26ed:0xd06971c5b2c520d9!8m2!3d42.5899235!4d-76.3677421!16s%2Fg%2F1wzt3c7m?hl=en&entry=ttu","5","4.2","42.5899235","-76.3677421"
"ChIJjaxQhwqB0IkRKqYKCSI-zyE","2436234239332230698","MIX","205 Elmira Rd","Ithaca","New York","Restaurant","false","1118","££","885","false","Vibrant spot offering eclectic small plates & seasonal cocktails, plus live jazz & blues on Sundays.","false","https://www.google.com/maps/place/MIX/@42.4303165,-76.503164,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810a8750ac8d:0x21cf3e22090aa62a!8m2!3d42.4303165!4d-76.503164!16s%2Fg%2F11c124n16v?hl=en&entry=ttu","5","4.5","42.4303165","-76.503164"
"ChIJ95QREaFw2okRcIkjFi6Nx6w","12450074923968465264","Bravo","17 Railroad St","Freeville","New York","Italian restaurant","false","227","££","69","false","Upscale-casual Italian chain serving pasta, grilled dishes, pizza & cocktails amid Roman-ruin decor.","false","https://www.google.com/maps/place/Bravo/@42.5132059,-76.3446692,17z/data=!3m1!4b1!4m6!3m5!1s0x89da70a1111194f7:0xacc78d2e16238970!8m2!3d42.5132059!4d-76.3446692!16s%2Fg%2F1w15_fj9?hl=en&entry=ttu","6","4.2","42.5132059","-76.3446692"
"ChIJ4x0ms_iA0IkRBnM-12g8EwU","365702415732601606","Italian Carry Out","1070 Danby Rd","Ithaca","New York","Italian restaurant","false","245","££","36","false","Straightforward pizzeria serving pies, wings, subs & pastas in a relaxed environment.","false","https://www.google.com/maps/place/Italian+Carry+Out/@42.4086235,-76.5034893,17z/data=!3m1!4b1!4m6!3m5!1s0x89d080f8b3261de3:0x5133c68d73e7306!8m2!3d42.4086235!4d-76.5034893!16s%2Fg%2F1tdg8sj7?hl=en&entry=ttu","4","4.6","42.4086235","-76.5034893"
"ChIJd5CDaCWd0IkR6DtfQmpOWgU","385706936380636136","Crossroads Bar and Grille","3120 N Triphammer Rd","Lansing","New York","Restaurant","false","602","$$","152","false",,"false","https://www.google.com/maps/place/Crossroads+Bar+and+Grille/@42.5391454,-76.4931575,17z/data=!3m1!4b1!4m6!3m5!1s0x89d09d2568839077:0x55a4e6a425f3be8!8m2!3d42.5391454!4d-76.4931575!16s%2Fg%2F1tgn5qmc?hl=en&entry=ttu","4","4.5","42.5391454","-76.4931575"
"ChIJExra6BqB0IkREPqX5WyhD7E","12758593758444386832","Old Mexico","357 Elmira Rd","Ithaca","New York","Mexican restaurant","false","1316","$","544","false","Vibrant, casual Mexican joint serving classic standards from fajitas to tequila drinks & beers.","false","https://www.google.com/maps/place/Old+Mexico/@42.4228813,-76.515354,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811ae8da1a13:0xb10fa16ce597fa10!8m2!3d42.4228813!4d-76.515354!16s%2Fg%2F11byl267_z?hl=en&entry=ttu","3","4.4","42.4228813","-76.515354"
